timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
6,NORMAL,149.704634262795,51.3771582449326,0,0,29.8871582449326,0,0,0,0,0,0,27.9707132236934,98.3274760178619,0,145253.566118467,1027.54316489865,-144226.022953568,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,98.3274760178619,1,MAIN_CONCLUSION_ELIGIBLE,149.704634262795,51.3771582449326,98.3274760178619,0,0,0.89375,0,0,0,0,29.8871582449326,0,0,0,87.808,45.4923059270679,16.4043283357266
7,NORMAL,158.133331487122,54.032989462239,0,0,32.542989462239,0,0,0,0,0,0,30.4561964619595,104.100342024883,0,157680.982309798,1080.65978924478,-156600.322520553,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,104.100342024883,1,MAIN_CONCLUSION_ELIGIBLE,158.133331487122,54.032989462239,104.100342024883,0,0,0.89375,0,0,0,0,32.542989462239,0,0,0,104.86,33.6866159852672,19.5867155018544
8,NORMAL,179.434951368027,52.0212618251556,0,0,30.5312618251556,0,0,0,0,0,0,28.5734233313494,127.413689542872,0,148267.116656747,1040.42523650311,-147226.691420244,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,127.413689542872,1,MAIN_CONCLUSION_ELIGIBLE,179.434951368027,52.0212618251556,127.413689542872,0,0,0.89375,0,0,0,0,30.5312618251556,0,0,0,138.376,18.3243180237534,22.7346333442739
9,NORMAL,204.820843804893,43.9235438035653,0,0,22.4335438035653,0,0,0,0,0,0,20.994943402635,160.897300001327,0,110374.717013175,878.470876071306,-109496.246137104,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,160.897300001327,1,MAIN_CONCLUSION_ELIGIBLE,204.820843804893,43.9235438035653,160.897300001327,0,0,0.89375,0,0,0,0,22.4335438035653,0,0,0,174.6556,4.18158389889633,25.9836599059962
10,NORMAL,233.9947898688,44.3275385926174,0,0,22.8375385926174,0,0,0,0,0,0,21.3729967964191,189.667251276183,0,112264.983982096,886.550771852348,-111378.433210243,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,189.667251276183,1,MAIN_CONCLUSION_ELIGIBLE,233.9947898688,44.3275385926174,189.667251276183,0,0,0.89375,0,0,0,0,22.8375385926174,0,0,0,204.82,0,29.1747898688002
11,NORMAL,254.1043898688,43.7201504533327,0,0,22.2301504533327,0,0,0,0,0,0,20.8045262461843,210.384239415467,0,109422.631230921,874.403009066655,-108548.228221855,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,210.384239415467,1,MAIN_CONCLUSION_ELIGIBLE,254.1043898688,43.7201504533327,210.384239415467,0,0,0.89375,0,0,0,0,22.2301504533327,0,0,0,224.9296,0,29.1747898688002
12,NORMAL,221.578,43.2995780482251,0,0,22.1695780482251,0,0,0,0,0,0,20.7478050269866,178.278421951775,0,109139.025134933,865.991560964503,-108273.033573969,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,178.278421951775,1,MAIN_CONCLUSION_ELIGIBLE,221.578,43.2995780482251,178.278421951775,0,0,0.89375,0,0,0,0,22.1695780482251,0,0,0,221.578,0,0
13,NORMAL,196.9996,42.9785531812369,0,0,21.8485531812369,0,0,0,0,0,0,20.4473351823884,154.021046818763,0,107636.675911942,859.571063624738,-106777.104848317,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,154.021046818763,1,MAIN_CONCLUSION_ELIGIBLE,196.9996,42.9785531812369,154.021046818763,0,0,0.89375,0,0,0,0,21.8485531812369,0,0,0,196.9996,0,0
14,NORMAL,159.0148,42.8464515075976,0,0,21.7164515075976,0,0,0,0,0,0,20.3236729604568,116.168348492402,0,107018.364802284,856.929030151952,-106161.435772132,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,116.168348492402,1,MAIN_CONCLUSION_ELIGIBLE,159.0148,42.8464515075976,116.168348492402,0,0,0.89375,0,0,0,0,21.7164515075976,0,0,0,159.0148,0,0
15,NORMAL,135.436,44.1333494462177,0,0,23.0033494462178,0,0,0,0,0,0,21.5280014710202,91.3026505537822,0,113040.007355101,882.666988924355,-112157.340366177,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,91.3026505537822,1,MAIN_CONCLUSION_ELIGIBLE,135.436,44.1333494462177,91.3026505537822,0,0,0.89375,0,0,0,0,23.0033494462178,0,0,0,135.436,0,0
16,NORMAL,124.074470669534,43.6809395253928,0,0,22.1909395253928,0,0,0,0,0,0,20.7676630881262,80.3935311441408,0,109238.315440631,873.618790507856,-108364.696650123,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,80.3935311441408,1,MAIN_CONCLUSION_ELIGIBLE,124.074470669534,43.6809395253928,80.3935311441408,0,0,0.89375,0,0,0,0,22.1909395253928,0,0,0,121.912,0,2.16247066953362
17,NORMAL,115.865415331254,44.7612301685225,0,0,23.2712301685225,0,0,0,0,0,0,21.7786313530697,71.1041851627312,0,114293.156765349,895.224603370451,-113397.932161978,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,71.1041851627312,1,MAIN_CONCLUSION_ELIGIBLE,115.865415331254,44.7612301685225,71.1041851627312,0,0,0.89375,0,0,0,0,23.2712301685225,0,0,0,112.504,0,3.36141533125378
18,NORMAL,111.446227758567,43.4348324404445,0,0,21.9448324404445,0,0,0,0,0,0,20.5372747591779,68.0113953181221,0,108086.37379589,868.69664880889,-107217.677147081,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,68.0113953181221,1,MAIN_CONCLUSION_ELIGIBLE,111.446227758567,43.4348324404445,68.0113953181221,0,0,0.89375,0,0,0,0,21.9448324404445,0,0,0,106.624,0,4.82222775856656
19,NORMAL,110.167470774166,43.7290798197537,0,0,22.2390798197537,0,0,0,0,0,0,20.8126154564419,66.4383909544127,0,109463.077282209,874.581596395075,-108588.495685814,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,66.4383909544127,1,MAIN_CONCLUSION_ELIGIBLE,110.167470774166,43.7290798197537,66.4383909544127,0,0,0.89375,0,0,0,0,22.2390798197537,0,0,0,103.684,0,6.48347077416645
20,NORMAL,109.854633421327,43.3598000612357,0,0,21.8698000612357,0,0,0,0,0,0,20.4669892447738,66.4948333600917,0,107734.946223869,867.196001224715,-106867.750222644,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,66.4948333600917,1,MAIN_CONCLUSION_ELIGIBLE,109.854633421327,43.3598000612357,66.4948333600917,0,0,0.89375,0,0,0,0,21.8698000612357,0,0,0,101.332,0,8.52263342132742
21,NORMAL,120.438633421327,44.741943091839,0,0,23.251943091839,0,0,0,0,0,0,21.7604414875761,75.6966903294884,0,114202.207437881,894.838861836781,-113307.368576044,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,75.6966903294884,1,MAIN_CONCLUSION_ELIGIBLE,120.438633421327,44.741943091839,75.6966903294884,0,0,0.89375,0,0,0,0,23.251943091839,0,0,0,111.916,0,8.52263342132742
22,NORMAL,135.451470774166,51.5861351056054,0,0,30.0961351056054,0,0,0,0,0,0,28.165565870142,83.8653356685611,0,146227.82935071,1031.72270211211,-145196.106648598,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,83.8653356685611,1,MAIN_CONCLUSION_ELIGIBLE,135.451470774166,51.5861351056054,83.8653356685611,0,0,0.89375,0,0,0,0,30.0961351056054,0,0,0,128.968,0,6.48347077416645
23,NORMAL,149.660359508325,51.7861143007426,0,0,30.2961143007426,0,0,0,0,0,0,28.3526714970511,97.8742452075826,0,147163.357485255,1035.72228601485,-146127.635199241,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,97.8742452075826,1,MAIN_CONCLUSION_ELIGIBLE,149.660359508325,51.7861143007426,97.8742452075826,0,0,0.89375,0,0,0,0,30.2961143007426,0,0,0,143.668,1.1701317497587,4.82222775856656
24,NORMAL,176.716251931771,51.0064054445578,0,0,29.8764054445578,0,0,0,0,0,0,27.9598413090345,125.709846487213,0,145199.206545173,1020.12810889116,-144179.078436281,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,125.709846487213,1,MAIN_CONCLUSION_ELIGIBLE,176.716251931771,51.0064054445578,125.709846487213,0,0,0.89375,0,0,0,0,29.8764054445578,0,0,0,161.2492,15.4670519317706,0
25,NORMAL,211.253226442193,52.5414699508575,0,0,31.4114699508575,0,0,0,0,0,0,29.3969618001567,158.711756491335,0,152384.809000784,1050.82939901715,-151333.979601766,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,158.711756491335,1,MAIN_CONCLUSION_ELIGIBLE,211.253226442193,52.5414699508575,158.711756491335,0,0,0.89375,0,0,0,0,31.4114699508575,0,0,0,175.7728,35.4804264421927,0
26,NORMAL,234.917611746144,52.586495880273,0,0,31.456495880273,0,0,0,0,0,0,29.4396308649004,182.331115865871,0,152598.154324502,1051.72991760546,-151546.424406897,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,182.331115865871,1,MAIN_CONCLUSION_ELIGIBLE,234.917611746144,52.586495880273,182.331115865871,0,0,0.89375,0,0,0,0,31.456495880273,0,0,0,182.476,52.4416117461439,0
27,NORMAL,235.344559933185,51.6952279885109,0,0,30.5652279885109,0,0,0,0,0,0,28.6060232724128,183.649331944674,0,148430.116362064,1033.90455977022,-147396.211802294,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,183.649331944674,1,MAIN_CONCLUSION_ELIGIBLE,235.344559933185,51.6952279885109,183.649331944674,0,0,0.89375,0,0,0,0,30.5652279885109,0,0,0,176.89,58.4545599331846,0
28,NORMAL,209.956409748643,51.9526236020074,0,0,30.8226236020074,0,0,0,0,0,0,28.8474401693405,158.003786146636,0,149637.200846703,1039.05247204015,-148598.148374663,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,158.003786146636,1,MAIN_CONCLUSION_ELIGIBLE,209.956409748643,51.9526236020074,158.003786146636,0,0,0.89375,0,0,0,0,30.8226236020074,0,0,0,148.96,60.996409748643,0
29,NORMAL,173.53876448071,52.3262054562824,0,0,31.1962054562824,0,0,0,0,0,0,29.197608496443,121.212559024427,0,151388.042482215,1046.52410912565,-150341.51837309,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,121.212559024427,1,MAIN_CONCLUSION_ELIGIBLE,173.53876448071,52.3262054562824,121.212559024427,0,0,0.89375,0,0,0,0,31.1962054562824,0,0,0,124.852,48.6867644807095,0
30,NORMAL,149.387038948077,52.5880492161495,0,0,31.4580492161495,0,0,0,0,0,0,29.4432080154366,96.7989897319275,0,152616.040077183,1051.76098432299,-151564.27909286,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,96.7989897319275,1,MAIN_CONCLUSION_ELIGIBLE,149.387038948077,52.5880492161495,96.7989897319275,0,0,0.89375,0,0,0,0,31.4580492161495,0,0,0,103.684,45.703038948077,0
31,NORMAL,119.828151936921,51.3664109350767,0,0,30.2364109350767,0,0,0,0,0,0,28.3003241298793,68.4617410018439,0,146901.620649396,1027.32821870153,-145874.292430695,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,68.4617410018439,1,MAIN_CONCLUSION_ELIGIBLE,119.828151936921,51.3664109350767,68.4617410018439,0,0,0.89375,0,0,0,0,30.2364109350767,0,0,0,90.748,29.0801519369206,0
32,NORMAL,103.495924044676,42.8609367563383,0,0,21.7309367563383,0,0,0,0,0,0,20.3398361167673,60.634987288338,0,107099.180583837,857.218735126766,-106241.96184871,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,60.634987288338,1,MAIN_CONCLUSION_ELIGIBLE,103.495924044676,42.8609367563383,60.634987288338,0,0,0.89375,0,0,0,0,21.7309367563383,0,0,0,86.044,17.4519240446763,0
33,NORMAL,99.4747257814166,43.2664550103451,0,0,22.1364550103451,0,0,0,0,0,0,20.719768829765,56.2082707710714,0,108998.844148825,865.329100206903,-108133.515048618,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,56.2082707710714,1,MAIN_CONCLUSION_ELIGIBLE,99.4747257814166,43.2664550103451,56.2082707710714,0,0,0.89375,0,0,0,0,22.1364550103451,0,0,0,94.276,5.19872578141655,0
34,NORMAL,111.328,43.7447930503231,0,0,22.6147930503232,0,0,0,0,0,0,21.167875948036,67.5832069496769,0,111239.37974018,874.895861006463,-110364.483879173,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,67.5832069496769,1,MAIN_CONCLUSION_ELIGIBLE,111.328,43.7447930503231,67.5832069496769,0,0,0.89375,0,0,0,0,22.6147930503232,0,0,0,111.328,0,0
35,NORMAL,129.11085859082,43.9687809157252,0,0,22.4787809157252,0,0,0,0,0,0,21.0409454225665,85.1420776750949,0,110604.727112832,879.375618314503,-109725.351494518,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,85.1420776750949,1,MAIN_CONCLUSION_ELIGIBLE,129.11085859082,43.9687809157252,85.1420776750949,0,0,0.89375,0,0,0,0,22.4787809157252,0,0,0,128.968,0,0.142858590820011
36,NORMAL,139.385415331254,44.3008392942727,0,0,22.8108392942727,0,0,0,0,0,0,21.3521490135898,95.0845760369811,0,112160.745067949,886.016785885454,-111274.728282063,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,95.0845760369811,1,MAIN_CONCLUSION_ELIGIBLE,139.385415331254,44.3008392942727,95.0845760369811,0,0,0.89375,0,0,0,0,22.8108392942727,0,0,0,136.024,0,3.36141533125378
37,NORMAL,139.082227758567,43.8484079490697,0,0,22.3584079490697,0,0,0,0,0,0,20.929026817543,95.2338198094969,0,110045.134087715,876.968158981394,-109168.165928734,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,95.2338198094969,1,MAIN_CONCLUSION_ELIGIBLE,139.082227758567,43.8484079490697,95.2338198094969,0,0,0.89375,0,0,0,0,22.3584079490697,0,0,0,134.26,0,4.82222775856656
38,NORMAL,137.803470774166,43.9452558921206,0,0,22.4552558921206,0,0,0,0,0,0,21.0200622969703,93.8582148820459,0,110500.311484852,878.905117842411,-109621.406367009,1,1,PASS_STRICT,1,0,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,93.8582148820459,1,MAIN_CONCLUSION_ELIGIBLE,137.803470774166,43.9452558921206,93.8582148820459,0,0,0.89375,0,0,0,0,22.4552558921206,0,0,0,131.32,0,6.48347077416645
